/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_364.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_364.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_364.jpg,0,0,0,29.82974
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_434.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_434.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_434.jpg,0,0,0,29.58999
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_507.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_507.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_507.jpg,0,0,0,29.41137
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_581.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_581.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_581.jpg,0,0,0,29.1748
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_648.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_648.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_648.jpg,0,0.1290239,0,29.03315
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_721.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_721.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_721.jpg,0,0.378474,0,29.0409
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_800.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_800.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_800.jpg,0,0.6361828,0,29.2825
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_872.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_872.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_872.jpg,0,0.850443,0,29.75185
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_30_939.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_30_939.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_30_939.jpg,0,1,0,30.18433
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_014.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_014.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_014.jpg,0,1,0,30.19025
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_080.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_080.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_080.jpg,0,1,0,30.19033
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_149.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_149.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_149.jpg,0,1,0,30.19028
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_221.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_221.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_221.jpg,0,1,0,30.19035
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_299.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_299.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_299.jpg,0,1,0,30.19029
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_369.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_369.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_369.jpg,0,1,0,30.19057
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_438.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_438.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_438.jpg,0,1,0,30.19027
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_505.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_505.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_505.jpg,-0.1,1,0,30.18764
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_581.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_581.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_581.jpg,-0.3,1,0,30.1695
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_649.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_649.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_649.jpg,-0.45,1,0,30.14962
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_722.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_722.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_722.jpg,-0.6500001,1,0,30.12715
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_800.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_800.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_800.jpg,-0.8305739,1,0,30.10888
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_866.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_866.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_866.jpg,-0.6625829,1,0,30.16755
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_31_938.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_31_938.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_31_938.jpg,-0.4335687,1,0,30.19963
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_005.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_005.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_005.jpg,-0.2320558,1,0,30.1997
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_081.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_081.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_081.jpg,-0.01335597,1,0,30.18424
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_149.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_149.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_149.jpg,0,1,0,30.18764
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_222.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_222.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_222.jpg,0,1,0,30.18982
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_299.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_299.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_299.jpg,0,1,0,30.19031
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_366.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_366.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_366.jpg,0,1,0,30.1905
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_438.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_438.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_438.jpg,0,1,0,30.19024
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_505.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_505.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_505.jpg,0,1,0,30.19036
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_583.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_583.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_583.jpg,0,1,0,30.1895
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_655.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_655.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_655.jpg,0,1,0,30.18976
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_722.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_722.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_722.jpg,0,1,0,30.19043
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_790.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_790.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_790.jpg,0,1,0,30.18897
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_864.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_864.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_864.jpg,0,1,0,30.18942
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_32_932.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_32_932.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_32_932.jpg,0,1,0,30.1896
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_33_000.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_33_000.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_33_000.jpg,0,1,0,30.1896
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_33_067.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_33_067.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_33_067.jpg,0,1,0,30.18932
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_33_139.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_33_139.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_33_139.jpg,0,1,0,30.18986
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_33_215.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_33_215.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_33_215.jpg,0,1,0,30.18993
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_33_281.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_33_281.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_33_281.jpg,0,1,0,30.18937
/Users/admin/auto/datas/1/IMG/center_2018_03_03_00_13_33_348.jpg,/Users/admin/auto/datas/1/IMG/left_2018_03_03_00_13_33_348.jpg,/Users/admin/auto/datas/1/IMG/right_2018_03_03_00_13_33_348.jpg,0,1,0,30.19108
